time_hr,vol_base_m3,vol_top_m3,vol_total_m3,cum_entrained_m3,cum_stripped_m3,cum_base_loss_m3,max_ppm_z,p95_ppm_z,area_danger_km2,area_lethal_km2,pop_danger,pop_lethal,expected_fatalities,front_danger_m,front_lethal_m,front_base_m,front_top_m,centroid_base_x,centroid_base_y,centroid_top_x,centroid_top_y,centroid_total_x,centroid_total_y,mean_exposure_min,max_exposure_min,mean_Pdeath,max_Pdeath,wind_u_mps,wind_v_mps,wind_mag_mps,K_base_m2ps,K_top_m2ps,entrain_rate_1ps,strip_coeff_1ps_per_mps,base_background_loss_1ps,S1,z_human_m,h_cap_m,released_volume_STP_m3,eruption_radius_m,Ri_source
5.333333333333333,103711940608.0,35010822144.0,138722754560.0,90968785856.0,55876699392.0,6041804800.0,1000000.0,420.0,107.3125,105.25,13461.53125,13074.494140625,13358.052734375,14853.450777512948,14826.075003182737,5836.308764964376,18374.574825012958,736158.8247966262,9777730.844561923,736097.0513508137,9781621.912775584,736143.2412743533,9778712.866768904,0.26312580704689026,405.0,0.0009482922032475471,1.0,6.123233995736766e-17,-0.5,0.5,2.0,20.0,2e-05,0.0002,2e-06,0.5,1.5,50.0,300000000000.0,3000.0,11056.98739150709
5.5,101502312448.0,33844574208.0,135346888704.0,92818763648.0,57955745024.0,6164701184.0,1000000.0,420.0,97.375,95.6875,13273.6474609375,12822.0048828125,13100.48046875,14011.156269202052,14011.156269202052,5836.308764964376,17007.35135169495,736161.5529426831,9777731.128534153,736117.4299340111,9781504.446965035,736150.5162088723,9778674.679439545,0.27216213941574097,415.0,0.0008619570871815085,1.0,6.123233995736766e-17,-0.5,0.5,2.0,20.0,2e-05,0.0002,2e-06,0.5,1.5,50.0,300000000000.0,3000.0,11056.98739150709
5.666666666666667,99344261120.0,30295377920.0,129639636992.0,94629376320.0,59883760896.0,6284959744.0,1000000.0,420.0,76.25,75.125,12215.6171875,11747.48046875,12066.341796875,12211.674741819814,12211.674741819814,5884.30114796991,15662.455107677084,736164.2326984382,9777731.402437627,736164.613918261,9780976.866334297,736164.3164499945,9778489.835886229,0.28352054953575134,430.0,0.0006773688364773989,1.0,6.123233995736766e-17,-0.5,0.5,2.0,20.0,2e-05,0.0002,2e-06,0.5,1.5,50.0,300000000000.0,3000.0,11056.98739150709
5.833333333333333,97236246528.0,24154570752.0,121390825472.0,96401539072.0,61501283584.0,6402662400.0,1000000.0,420.0,61.9375,60.9375,10163.408203125,9534.8671875,9882.548828125,10735.455276791945,10735.455276791945,5884.30114796991,13661.076092314252,736166.8663980695,9777731.666848207,736218.8161028143,9780106.075849306,736177.1953519292,9778204.136817425,0.28944873809814453,440.0,0.000548175536096096,1.0,6.123233995736766e-17,-0.5,0.5,2.0,20.0,2e-05,0.0002,2e-06,0.5,1.5,50.0,300000000000.0,3000.0,11056.98739150709
6.0,95074205696.0,15691018240.0,110765228032.0,98135759328.0,62665698560.0,6517825536.0,1000000.0,420.0,40.25,39.25,4086.489013671875,3663.60888671875,3881.82080078125,8400.148808205722,8400.148808205722,5884.30114796991,11845.357740482134,736170.3080843099,9777728.62416323,736319.7709536976,9778969.731129544,736191.4754678681,9777904.443468733,0.2959168553352356,455.0,0.00035405700327828526,1.0,6.123233995736766e-17,-0.5,0.5,2.0,20.0,2e-05,0.0002,2e-06,0.5,1.5,50.0,300000000000.0,3000.0,11056.98739150709
6.166666666666667,63311278080.0,6295954944.0,69607235584.0,99559815040.0,63261622528.0,6612398080.0,1000000.0,420.0,26.25,25.625,3278.5693359375,2944.44677734375,3153.687255859375,6543.1261641512,6543.1261641512,5884.30114796991,9956.153875869939,736432.6185692337,9776945.57557858,736523.9151121462,9777544.00497645,736440.872949182,9776999.705741094,0.29859140515327454,465.0,0.0002314506855327636,1.0,6.123233995736766e-17,-0.5,0.5,2.0,20.0,2e-05,0.0002,2e-06,0.5,1.5,50.0,300000000000.0,3000.0,11056.98739150709
6.333333333333333,17941911552.0,744813376.0,18686730240.0,100224178604.0,63414687360.0,6656528384.0,1000000.0,420.0,9.8125,9.5,1143.09716796875,848.489990234375,948.8456420898438,4366.062299143246,4366.062299143246,5884.30114796991,8050.621094052309,736547.9496534839,9775838.304064766,736669.9207295241,9776001.836036412,736552.7784001584,9775844.845608119,0.300611287355423,480.0,8.614762191427872e-05,1.0,6.123233995736766e-17,-0.5,0.5,2.0,20.0,2e-05,0.0002,2e-06,0.5,1.5,50.0,300000000000.0,3000.0,11056.98739150709
6.5,1338198.125,79373.9140625,1417572.125,100263417216.43945,63419080659.47656,6659135107.5,1000000.0,420.0,1.8125,1.625,26.801794052124023,19.027128219604492,21.98541259765625,4190.763653560052,4190.763653560052,5884.30114796991,6020.797289396148,737037.4237342363,9774164.583937071,737087.0741792815,9774387.061946563,737040.2008736407,9774177.043248368,0.30093860626220703,490.0,1.5159035683609545e-05,1.0,6.123233995736766e-17,-0.5,0.5,2.0,20.0,2e-05,0.0002,2e-06,0.5,1.5,50.0,300000000000.0,3000.0,11056.98739150709
6.666666666666667,77.15194702148438,2.926724910736084,80.07867431640625,100263418083.27162,63419080786.322495,6659135165.076981,420.0,420.0,0.0,0.0,0.0,0.0,2.1350263068597997e-06,0.0,0.0,5798.706752371601,5522.68050859363,734614.5826913455,9772316.782609785,734599.146760459,9772318.757981304,734614.0189618032,9772316.854486289,0.30093860626220703,490.0,5.5324234776721326e-14,5.5344617777564054e-14,6.123233995736766e-17,-0.5,0.5,2.0,20.0,2e-05,0.0002,2e-06,0.5,1.5,50.0,300000000000.0,3000.0,11056.98739150709
6.833333333333333,2.1984348563819367e-08,9.84847581264603e-09,3.1832826152822236e-08,100263418083.28041,63419080786.32399,6659135165.077564,420.0,420.0,0.0,0.0,0.0,0.0,2.1350263068597997e-06,0.0,0.0,0.0,0.0,732020.8745994787,9771571.64233612,733909.4376565341,9770326.048025567,732605.1547210012,9771186.283371268,0.30093860626220703,490.0,5.5324234776721326e-14,5.5344617777564054e-14,6.123233995736766e-17,-0.5,0.5,2.0,20.0,2e-05,0.0002,2e-06,0.5,1.5,50.0,300000000000.0,3000.0,11056.98739150709
7.0,1.9506252285617608e-14,1.5678229182036936e-14,3.5184481467654544e-14,100263418083.28041,63419080786.32399,6659135165.077564,420.0,420.0,0.0,0.0,0.0,0.0,2.1350263068597997e-06,0.0,0.0,0.0,0.0,728048.0046684619,9772486.67231053,731111.2710225302,9770699.099452866,729412.9930475374,9771690.132778052,0.30093860626220703,490.0,5.5324234776721326e-14,5.5344617777564054e-14,6.123233995736766e-17,-0.5,0.5,2.0,20.0,2e-05,0.0002,2e-06,0.5,1.5,50.0,300000000000.0,3000.0,11056.98739150709
7.166666666666667,3.198744385298246e-21,6.142927269231761e-22,3.813037263682716e-21,100263418083.28041,63419080786.32399,6659135165.077564,420.0,420.0,0.0,0.0,0.0,0.0,2.1350263068597997e-06,0.0,0.0,0.0,0.0,727336.4123654575,9770847.617627442,727756.5295908572,9770519.215468442,727404.0861160465,9770794.71793599,0.30093860626220703,490.0,5.5324234776721326e-14,5.5344617777564054e-14,6.123233995736766e-17,-0.5,0.5,2.0,20.0,2e-05,0.0002,2e-06,0.5,1.5,50.0,300000000000.0,3000.0,11056.98739150709
7.333333333333333,1.0314006278738038e-25,2.562598857984913e-27,1.0570266511203919e-25,100263418083.28041,63419080786.32399,6659135165.077564,420.0,420.0,0.0,0.0,0.0,0.0,2.1350263068597997e-06,0.0,0.0,0.0,0.0,726931.464839619,9768786.167577874,727432.4168173164,9768546.700930003,726943.6064955211,9768780.36472426,0.30093860626220703,490.0,5.5324234776721326e-14,5.5344617777564054e-14,6.123233995736766e-17,-0.5,0.5,2.0,20.0,2e-05,0.0002,2e-06,0.5,1.5,50.0,300000000000.0,3000.0,11056.98739150709
7.5,1.5100061006669305e-32,3.971403990833252e-34,4.004153447118153e-34,100263418083.28041,63419080786.32399,6659135165.077564,420.0,420.0,0.0,0.0,0.0,0.0,2.1350263068597997e-06,0.0,0.0,0.0,0.0,725961.2093586242,9767393.259588426,728108.0587631562,9766378.34829846,728095.9679818283,9766384.383499546,0.30093860626220703,490.0,5.5324234776721326e-14,5.5344617777564054e-14,6.123233995736766e-17,-0.5,0.5,2.0,20.0,2e-05,0.0002,2e-06,0.5,1.5,50.0,300000000000.0,3000.0,11056.98739150709
7.666666666666667,0.0,0.0,0.0,100263418083.28041,63419080786.32399,6659135165.077564,420.0,420.0,0.0,0.0,0.0,0.0,2.1350263068597997e-06,0.0,0.0,0.0,0.0,,,,,,,0.30093860626220703,490.0,5.5324234776721326e-14,5.5344617777564054e-14,6.123233995736766e-17,-0.5,0.5,2.0,20.0,2e-05,0.0002,2e-06,0.5,1.5,50.0,300000000000.0,3000.0,11056.98739150709
7.833333333333333,0.0,0.0,0.0,100263418083.28041,63419080786.32399,6659135165.077564,420.0,420.0,0.0,0.0,0.0,0.0,2.1350263068597997e-06,0.0,0.0,0.0,0.0,,,,,,,0.30093860626220703,490.0,5.5324234776721326e-14,5.5344617777564054e-14,6.123233995736766e-17,-0.5,0.5,2.0,20.0,2e-05,0.0002,2e-06,0.5,1.5,50.0,300000000000.0,3000.0,11056.98739150709
8.0,0.0,0.0,0.0,100263418083.28041,63419080786.32399,6659135165.077564,420.0,420.0,0.0,0.0,0.0,0.0,2.1350263068597997e-06,0.0,0.0,0.0,0.0,,,,,,,0.30093860626220703,490.0,5.5324234776721326e-14,5.5344617777564054e-14,6.123233995736766e-17,-0.5,0.5,2.0,20.0,2e-05,0.0002,2e-06,0.5,1.5,50.0,300000000000.0,3000.0,11056.98739150709
